head,tail,relation
211749,1253417,bought_together
227709,1253417,bought_together
181786,1253417,bought_together
115224,1253417,bought_together
1254343,1759578,bought_together
1254343,1990177,bought_together
1254365,2188425,bought_together
1254365,1894491,bought_together
1254365,1786682,bought_together
1254365,1787873,bought_together
1254504,2121343,bought_together
1254601,2307046,bought_together
1256726,2336458,bought_together
166233,1256984,bought_together
769989,1256984,bought_together
60700,1256984,bought_together
4836,1257367,bought_together
1259629,2167004,bought_together
1259629,1374852,bought_together
1259629,2022156,bought_together
1259629,2264349,bought_together
1260328,1330385,bought_together
1260328,1796365,bought_together
1260328,1415872,bought_together
1260328,2357367,bought_together
22272,1260328,bought_together
1260463,1551394,bought_together
1260463,1785863,bought_together
1261079,1710610,bought_together
1243199,1261079,bought_together
348047,1261079,bought_together
1261777,1859016,bought_together
1261777,2374737,bought_together
110067,1263348,bought_together
122059,1263348,bought_together
95094,1263348,bought_together
137722,1264075,bought_together
1052145,1266363,bought_together
1266363,2251331,bought_together
1266363,1480946,bought_together
1266363,1821117,bought_together
1266373,1563724,bought_together
1267626,2055702,bought_together
1267748,1732342,bought_together
1268574,1364392,bought_together
1268574,1733200,bought_together
1269442,2072292,bought_together
1269442,1438351,bought_together
1269442,1582872,bought_together
113274,1269442,bought_together
50161,1269442,bought_together
36425,1270509,bought_together
1270509,1869172,bought_together
1271097,1916630,bought_together
1271097,1537651,bought_together
1273306,1755844,bought_together
745852,1273306,bought_together
1273882,2407876,bought_together
1273882,2102710,bought_together
1274166,1953570,bought_together
1252743,1274166,bought_together
1274395,1506704,bought_together
518715,1275341,bought_together
23726,1275341,bought_together
73433,1275341,bought_together
155898,1275341,bought_together
1195971,1275341,bought_together
1276937,2010905,bought_together
1279587,2274159,bought_together
58872,1279587,bought_together
1280876,2359071,bought_together
122835,1281635,bought_together
190319,1281635,bought_together
41042,1281635,bought_together
65009,1281635,bought_together
160363,1281635,bought_together
76740,1282440,bought_together
203568,1282440,bought_together
121836,1285556,bought_together
1285817,2172742,bought_together
1286197,1847243,bought_together
76227,1286270,bought_together
21727,1286270,bought_together
209534,1286270,bought_together
1286645,2371244,bought_together
1287284,2051971,bought_together
1287585,1314833,bought_together
1289980,1390570,bought_together
180022,1290833,bought_together
1293279,1548017,bought_together
110883,1293962,bought_together
1293962,2136738,bought_together
355492,1293962,bought_together
107147,1293962,bought_together
1293962,1795685,bought_together
1294610,2149482,bought_together
1294610,1775487,bought_together
172303,1294732,bought_together
983808,1294732,bought_together
1296261,1344485,bought_together
1297310,2121209,bought_together
1297310,2293822,bought_together
1297310,1611650,bought_together
180068,1297310,bought_together
37465,1297310,bought_together
4256,1298281,bought_together
1298281,2293786,bought_together
124225,1298573,bought_together
1298742,1741867,bought_together
1298742,2309109,bought_together
1252743,1298742,bought_together
844197,1298742,bought_together
165480,1298742,bought_together
1238057,1299123,bought_together
1299123,2177359,bought_together
535180,1299123,bought_together
4256,1299510,bought_together
1300156,2117574,bought_together
172683,1301431,bought_together
104233,1301431,bought_together
1301431,1827144,bought_together
146331,1301431,bought_together
108473,1301431,bought_together
1302688,2420250,bought_together
1303223,2125792,bought_together
1304165,1438665,bought_together
1304594,1613352,bought_together
1304594,1541301,bought_together
1306251,2224578,bought_together
1307996,1792009,bought_together
1307996,2024226,bought_together
1307996,2197999,bought_together
1308878,1781758,bought_together
87950,1310541,bought_together
1310541,1801603,bought_together
108076,1310541,bought_together
29854,1310764,bought_together
1311483,2199560,bought_together
1293944,1311483,bought_together
1312209,2033849,bought_together
1312209,2073944,bought_together
1312209,2366243,bought_together
40161,1312605,bought_together
99323,1312605,bought_together
1314776,2435253,bought_together
1314776,2226570,bought_together
58414,1314833,bought_together
1315063,1501384,bought_together
957201,1315063,bought_together
1315063,2354526,bought_together
6245,1317181,bought_together
210112,1317181,bought_together
1317343,2320555,bought_together
1320005,2268988,bought_together
1320798,2215910,bought_together
1320798,2052391,bought_together
1321161,2025081,bought_together
1321161,1662283,bought_together
1321161,1665956,bought_together
125352,1321161,bought_together
1321419,2139936,bought_together
192498,1321688,bought_together
149851,1321688,bought_together
190053,1321688,bought_together
196097,1322391,bought_together
1323250,1944348,bought_together
1323303,2327577,bought_together
1042478,1323303,bought_together
1324412,1820626,bought_together
1324752,1897577,bought_together
1324752,1809661,bought_together
1324752,1669023,bought_together
1072066,1326071,bought_together
910420,1326071,bought_together
1326071,1535269,bought_together
1326071,2186708,bought_together
1326692,2264349,bought_together
1326692,1349697,bought_together
470068,1326953,bought_together
1326953,1424628,bought_together
523939,1327118,bought_together
1153410,1327118,bought_together
188980,1327118,bought_together
1031341,1327118,bought_together
1327118,2053940,bought_together
1327118,2033849,bought_together
1327372,1932400,bought_together
1329851,1533667,bought_together
1330149,2371244,bought_together
1330385,1415872,bought_together
1330385,2357367,bought_together
1330385,1796365,bought_together
22272,1330385,bought_together
187581,1330385,bought_together
1331036,1833188,bought_together
1331036,2047063,bought_together
1331298,1641693,bought_together
153453,1331298,bought_together
1331298,1871706,bought_together
177775,1331298,bought_together
929971,1331865,bought_together
208862,1331865,bought_together
1331962,1599670,bought_together
1331962,1645031,bought_together
1331962,1370132,bought_together
1332149,2336784,bought_together
1332149,2348220,bought_together
34982,1332149,bought_together
30753,1332149,bought_together
1333020,1632782,bought_together
1333020,1944340,bought_together
906834,1333020,bought_together
1333020,1622545,bought_together
1333020,1439242,bought_together
1333305,2156704,bought_together
114080,1333305,bought_together
1334435,1592483,bought_together
1334435,1787077,bought_together
1254601,1335096,bought_together
1335096,2307046,bought_together
1335122,1789929,bought_together
190332,1335122,bought_together
170319,1335349,bought_together
1077471,1335933,bought_together
1197434,1335933,bought_together
33836,1335933,bought_together
933959,1335933,bought_together
1336098,2304225,bought_together
1336819,2015516,bought_together
1336819,2336953,bought_together
44534,1336819,bought_together
1336819,1670823,bought_together
1336819,1851305,bought_together
818365,1339293,bought_together
1340387,2217014,bought_together
1340387,1926180,bought_together
1340565,1499440,bought_together
1340565,2435464,bought_together
1340999,1577106,bought_together
150773,1341458,bought_together
179220,1341458,bought_together
262617,1341458,bought_together
33836,1341458,bought_together
46270,1342931,bought_together
126115,1342931,bought_together
178051,1342931,bought_together
156365,1342931,bought_together
123339,1342931,bought_together
1343797,2343525,bought_together
128833,1343797,bought_together
1343797,2172742,bought_together
163937,1343797,bought_together
1344485,1984672,bought_together
1344485,1993682,bought_together
98813,1345177,bought_together
164363,1346210,bought_together
1347061,2167467,bought_together
1347061,1965971,bought_together
755661,1347061,bought_together
1347061,2289215,bought_together
1348029,2429504,bought_together
1348029,2075617,bought_together
1348158,2083477,bought_together
1348349,1872729,bought_together
1348473,1887284,bought_together
1348473,2124149,bought_together
1349697,2264349,bought_together
1349697,2167004,bought_together
1349697,2039771,bought_together
154307,1349975,bought_together
40735,1349975,bought_together
1350308,2261996,bought_together
1350336,2251813,bought_together
1350336,1460656,bought_together
1052612,1350336,bought_together
1350371,2051971,bought_together
1353308,1438665,bought_together
1304165,1353308,bought_together
992196,1353308,bought_together
1353308,1758892,bought_together
1353308,1792009,bought_together
5339,1353840,bought_together
1353840,2358676,bought_together
77999,1353840,bought_together
1355938,2090526,bought_together
22420,1356126,bought_together
167696,1356126,bought_together
175598,1356126,bought_together
1356126,2141109,bought_together
91344,1356239,bought_together
1357020,1602060,bought_together
1357087,1827192,bought_together
1357087,1814706,bought_together
1357087,2372859,bought_together
1357173,2144618,bought_together
1357173,1466705,bought_together
1357242,2308904,bought_together
1357242,2439310,bought_together
793684,1357242,bought_together
1357242,2029384,bought_together
1357572,2421266,bought_together
1358513,2167467,bought_together
1358513,1965971,bought_together
755661,1358513,bought_together
52578,1359795,bought_together
1279587,1360950,bought_together
1360950,2274159,bought_together
